X,Y,OBJECTID,BearID,ReportDate,SubType,RoadDate,Region,BMU,County,Locale,ZipCode,Latitude,Longitude,OrigCap,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
127419.706,714462.2185,43253,Bear-0000012846,2007/10/10 00:00:00+00,Carcass,2007/10/10 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,0,30.40941,-86.84012, ,Male,Juvenile,140,2,0,0, , , , , ,0, ,
128216.155999999,714460.55,43254,Bear-0000021865,2023/11/07 00:00:00+00,Carcass,2023/11/07 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,32566,30.40956,-86.831824,Yes,Male,Cub,50,0, , , , , , , ,0, ,
128939.075800002,714459.5091,43255,Bear-0000019269,2018/11/14 00:00:00+00,Carcass,2018/11/14 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,32566,30.4097,-86.824294, ,Male,Adult,463,8, , , , , , , ,0, ,
130504.587099999,714425.9715,43256,Bear-0000012839,2007/09/22 00:00:00+00,Carcass,2007/09/21 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,0,30.40972,-86.80798, ,Male,Juvenile,105,1,0,0, , , , , ,0, ,
132306.440699998,744851.7481,43257,Bear-0000019817,2019/11/02 00:00:00+00,Carcass,2019/11/02 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,32583,30.6842,-86.7964, ,Unknown,Unknown,0,0,Unknown,Unknown, , , , , ,0, ,
131774.3594,714407.8553,43258,Bear-0000017326,2016/01/03 00:00:00+00,Carcass,2016/01/03 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.4098167,-86.79475, ,Male,Juvenile,220,2, , , , , , , ,0, ,
131840.356800001,714354.5519,43259,Bear-0000021184,2022/08/04 00:00:00+00,Carcass,2022/08/04 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.40935,-86.79405,Yes,Male,Juvenile,170,1, , , , , , , ,0, ,
132600.373599999,744891.6996,43260,Bear-0000012934,2007/12/06 00:00:00+00,Carcass,2007/12/06 00:00:00+00,Northwest,West Panhandle,Santa Rosa, ,0,30.68462,-86.79334, ,Male,Adult,305,4,0,0, , , , , ,0, ,
132110.317499999,714468.4371,43261,Bear-0000018410,2017/07/01 00:00:00+00,Carcass,2017/07/01 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.410431,-86.791265, ,Female,Juvenile,75,1, , , , , , , ,0, ,
132503.168900002,714412.8154,43262,Bear-0000013998,2014/02/28 00:00:00+00,Carcass,2014/02/28 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.41001,-86.78716, ,Male,Cub,10,0,0,0, , , , , ,0,55377,
132586.420299999,714443.126,43263,Bear-0000020211,2020/10/14 00:00:00+00,Carcass,2020/10/14 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.4103,-86.7863,Yes,Male,Adult,266,2, , , , , , , ,0, ,
133579.129999999,745192.536,43264,Bear-0000013128,2009/07/10 00:00:00+00,Carcass,2009/07/10 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,32564,30.68753,-86.78319, ,Male,Juvenile,270,2,0,0, , , , , ,0,29091,
134585.586599998,714508.1246,43265,Bear-0000014195,2008/07/17 00:00:00+00,Carcass,2008/07/17 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.411291,-86.765492,Yes,Male,Adult,340,5,0,0, , , , , ,0, ,
135160.017700002,714479.38,43266,Bear-0000017637,2016/09/24 00:00:00+00,Carcass,2016/09/24 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.411148,-86.759502, ,Male,Adult,300,12,0,0, , , , , ,0, ,
135886.236200001,746019.6869,43267,Bear-0000012970,2008/07/07 00:00:00+00,Carcass,2008/07/07 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.69545,-86.75929, ,Male,Juvenile,125,1,0,0, , , , , ,0,26458,
135418.6741,719638.9158,43268,Bear-0000013815,2013/11/19 00:00:00+00,Carcass,2013/11/13 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.45768,-86.75801, ,Female,Adult,120,7,0,0, , , , , ,0,54298,
136481.7698,714507.1508,43269,Bear-0000020439,2021/01/17 00:00:00+00,Carcass,2021/01/17 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.411664,-86.745741,Yes,Male,Juvenile,171,2, , , , , , , ,0, ,
136637.216499999,714507.7973,43270,Bear-0000017739,2016/10/05 00:00:00+00,Carcass,2016/10/04 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.411701,-86.744122, ,Male,Juvenile,275,2, , , , , , , ,0, ,
137244.350900002,714516.3905,43271,Bear-0000020085,2020/07/30 00:00:00+00,Carcass,2020/07/30 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.4119,-86.7378, ,Female,Adult,225,8,Unknown,Unknown, , , , , ,0, ,
137302.171799999,714526.2074,43272,Bear-0000018676,2017/11/01 00:00:00+00,Carcass,2017/11/01 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.412,-86.7372, ,Female,Juvenile,100,0,0, , , , , , ,0, ,
138337.710900001,747081.9126,43273,Bear-0000008973,2010/05/27 00:00:00+00,Carcass,2010/05/27 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.705513,-86.733933, ,Male,Adult,200,3, , , , , , , ,0,32944,
138460.886300001,746872.6409,43274,Bear-0000021583,2023/06/05 00:00:00+00,Carcass,2023/06/05 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32564,30.703652,-86.732598,Yes,Female,Adult,185,0, , , , , , , ,0, ,
138578.162,714486.8478,43275,Bear-0000020169,2020/09/23 00:00:00+00,Carcass,2020/09/24 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.4119,-86.7239,Yes,Male,Juvenile,180,1, , , , , , , ,0, ,
139471.561099999,733362.7112,43276,Bear-0000017395,2015/03/02 00:00:00+00,Carcass,2015/03/02 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.58213,-86.71893, ,Female,Adult,110,3, , , , , , , ,0, ,
139219.388,720665.6462,43277,Bear-0000013180,2010/09/17 00:00:00+00,Carcass,2010/09/16 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.46769,-86.71864, ,Female,Adult,125,8,1,0, , , , , ,0,34409,
139219.388,720665.6462,43278,Bear-0000013181,2010/09/17 00:00:00+00,Carcass,2010/09/17 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.46769,-86.71864, ,Male,Cub,40,0.58,0,0, , , , , ,0,34407,
140165.226500001,747574.4722,43279,Bear-0000021635,2023/07/13 00:00:00+00,Carcass,2023/07/13 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32564,30.710315,-86.714958, ,Male,Juvenile,130,0, , , , , , , ,0, ,
139567.323600002,714413.9729,43280,Bear-0000021098,2021/07/05 00:00:00+00,Carcass,2021/07/05 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.41144,-86.71358,Yes,Male,Juvenile,175,2, , , , , , , ,0, ,
139641.585200001,714385.6972,43281,Bear-0000019562,2019/06/14 00:00:00+00,Carcass,2019/06/14 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32544,30.4112,-86.7128, ,Female,Juvenile,86,1,0,0, , , , , ,0, ,
141760.748399999,714269.326,43282,Bear-0000012474,2004/09/09 00:00:00+00,Carcass,2004/09/09 00:00:00+00,Northwest,West Panhandle,Okaloosa,Hurlburt Field,0,30.41057,-86.6907, ,Male,Juvenile,75,1,0,0, , , , , ,0, ,
141764.8455,714303.0935,43283,Bear-0000013730,2013/07/18 00:00:00+00,Carcass,2013/07/18 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.410875,-86.690665, ,Male,Juvenile,110,1,0,0,W248, ,W248, ,W248,0,50665,
141871.625799999,714246.9257,43284,Bear-0000010839,1988/07/31 00:00:00+00,Carcass,1988/07/31 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.41039,-86.68954, ,Male,Adult,225,4,0,0, , , , , ,0, ,
142707.348299999,747994.3277,43285,Bear-0000020552,2021/05/26 00:00:00+00,Carcass,2021/05/26 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32564,30.7146,-86.6885,Yes,Male,Adult,183,3,0,0, , , , , ,0, ,
142169.898699999,714277.055,43286,Bear-0000012935,2007/12/15 00:00:00+00,Carcass,2007/12/15 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.41072,-86.68644, ,Female,Adult,160,5,0,0, , , , , ,0, ,
142429.179299999,714258.0877,43287,Bear-0000017505,2016/05/31 00:00:00+00,Carcass,2016/05/31 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32544,30.4106,-86.683735, ,Male,Juvenile,225,2,0,0, , , , , ,0, ,
142529.265299998,716805.7001,43288,Bear-0000011981,1999/07/31 00:00:00+00,Carcass,1999/07/31 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.43357,-86.68327, ,Female,Adult,119,6, , , , , , , ,0, ,
144198.629799999,748072.8858,43289,Bear-0000012560,2004/11/12 00:00:00+00,Carcass,2004/11/12 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.7156,-86.67294, ,Male,Juvenile,115,2,0,0, , , , , ,0, ,
143937.0297,714173.7451,43290,Bear-0000019610,2019/07/18 00:00:00+00,Carcass,2019/07/18 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.410135,-86.66801, ,Female,Juvenile,105.5,1,0,0, , , , , ,0, ,
144031.511799999,716162.3564,43291,Bear-0000019241,2018/10/28 00:00:00+00,Carcass,2018/10/28 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32548,30.428068,-86.667474, ,Female,Cub,98,0.75, , , , , , , ,0, ,
144181.495700002,714126.1532,43292,Bear-0000021186,2022/08/29 00:00:00+00,Carcass,2022/08/30 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32569,30.4097539,-86.6654529,Yes,Female,Juvenile,0,1,0,0, , , , , ,0, ,
145195.926899999,749259.8915,43293,Bear-0000013338,2011/10/24 00:00:00+00,Carcass,2011/10/22 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.72649,-86.66279, ,Female,Cub,35,0.66,0,0, , , , , ,0, ,
145258.635600001,748129.86,43294,Bear-0000021599,2023/06/16 00:00:00+00,Carcass,2023/06/16 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32564,30.71632,-86.66188,Yes,Unknown,Cub,0,0,0,0, , , , , ,0, ,
144610.872299999,717903.9183,43295,Bear-0000011716,1998/07/07 00:00:00+00,Carcass,1998/07/07 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.44387,-86.66183, ,Male,Juvenile,80,1,0,0, , , , , ,0, ,
144622.479699999,717908.1078,43296,Bear-0000011424,1995/07/01 00:00:00+00,Carcass,1995/07/01 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.44391,-86.66171, ,Male,Juvenile,76,1,0,0, , , , , ,0, ,
144619.294100001,717760.5422,43297,Bear-0000013061,2009/01/29 00:00:00+00,Carcass,2009/01/29 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32548,30.44258,-86.66171, ,Male,Juvenile,229,1,0,0, , , , , ,0, ,
144726.989,714081.2046,43298,Bear-0000021135,2022/07/18 00:00:00+00,Carcass,2022/07/18 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.4094551,-86.6597609,Yes,Male,Adult,0,5, , , , , , , ,0, ,
144898.483899999,714065.1736,43299,Bear-0000013459,2012/04/27 00:00:00+00,Carcass,2012/04/27 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.409344,-86.657971, ,Male,Cub,10,0,0,0, , , , , ,0, ,
144967.0495,716771.9905,43300,Bear-0000019752,2019/09/24 00:00:00+00,Carcass,2019/09/24 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.433742,-86.6578646,Yes,Male,Juvenile,164.7,2, , , , , , , ,0, ,
145980.864599999,748149.8036,43301,Bear-0000013710,2013/05/01 00:00:00+00,Carcass,2013/05/01 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.71664,-86.65434, ,Male,Juvenile,170,2,0,0, , , , , ,0, ,
145410.802900001,718230.4072,43302,Bear-0000021874,2023/11/09 00:00:00+00,Carcass,2023/11/09 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.4469666,-86.6535684,Yes,Female,Adult,283,0,0,0, , , , , ,0, ,
145430.129500002,718243.6891,43303,Bear-0000013501,2012/10/30 00:00:00+00,Carcass,2012/10/30 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.44709,-86.65337, ,Female,Cub,73,0.75,0,0, , , , , ,0,46746,
145631.8684,719153.9429,43304,Bear-0000018772,2017/12/05 00:00:00+00,Carcass,2017/12/05 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.4553294,-86.6514719, ,Male,Cub,75,0,1, , , , , , ,0, ,
145631.8684,719153.9429,43305,Bear-0000018773,2017/12/05 00:00:00+00,Carcass,2017/12/05 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.4553294,-86.6514719, ,Unknown,Cub,75,0,1, , , , , , ,0, ,
145632.314100001,718773.4841,43306,Bear-0000021993,2023/11/27 00:00:00+00,Carcass,2023/11/27 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.451902,-86.651382,Yes,Female,Juvenile,120,0,0,0, , , , , ,0, ,
145631.956300002,718689.907,43307,Bear-0000020593,2021/07/15 00:00:00+00,Carcass,2021/07/17 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.451149,-86.651367,Yes,Male,Cub,12,0.42,0,0, , , , , ,0, ,
145631.956300002,718689.907,43308,Bear-0000020595,2021/07/15 00:00:00+00,Carcass,2021/07/17 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32547,30.451149,-86.651367,Yes,Male,Cub,14.5,0.42,0,0, , , , , ,0, ,
148674.373300001,747731.4366,43309,Bear-0000013319,2011/09/03 00:00:00+00,Carcass,2011/09/03 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.71339,-86.62611, ,Female,Adult,155,5,0,0, , , , , ,0, ,
148729.002999999,747725.39,43310,Bear-0000018857,2018/01/19 00:00:00+00,Carcass,2018/01/19 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32536,30.713346,-86.625538, ,Male,Juvenile,225,1,0,0, , , , , ,0, ,
150626.894099999,747744.3914,43311,Bear-0000019318,2018/12/09 00:00:00+00,Carcass,2018/12/10 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32536,30.71388,-86.605717, ,Male,Juvenile,100,0, , , , , , , ,0, ,
150790.5011,721314.1556,43312,Bear-0000013132,2009/07/26 00:00:00+00,Carcass,2009/07/26 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.47578,-86.59819, ,Female,Juvenile,125,2,0,0, , , , , ,0,"29318; 26495;27097",
150819.201200001,721355.7307,43313,Bear-0000012936,2008/01/25 00:00:00+00,Carcass,2008/01/25 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.47616,-86.5979, ,Male,Juvenile,160,1,0,0, , , , , ,0, ,
150938.818799999,721477.5303,43314,Bear-0000009300,2014/10/07 00:00:00+00,Carcass,2014/10/07 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.47728,-86.59668, ,Female,Adult,195,10, , , , , , , ,0, ,
151186.564599998,721624.3844,43315,Bear-0000021213,2022/09/27 00:00:00+00,Carcass,2022/09/27 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.47865,-86.59413,Yes,Male,Juvenile,250,2, , , , , , , ,0, ,
151848.854200002,744136.14,43316,Bear-0000008901,2009/01/08 00:00:00+00,Carcass,2009/01/08 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,32539,30.6816,-86.59216, ,Female,Adult,135,4, , , , , , , ,0,27890,
151517.765799999,721780.0344,43317,Bear-0000020403,2020/12/29 00:00:00+00,Carcass,2020/12/28 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32579,30.480115,-86.590712,Yes,Male,Juvenile,230,1, , , , , , , ,0, ,
152156.3101,739298.7337,43318,Bear-0000017193,2015/10/05 00:00:00+00,Carcass,2015/10/05 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.638072,-86.587889, ,Male,Juvenile,110,2, , , , , , , ,0, ,
152053.6886,721798.2004,43319,Bear-0000008900,2008/12/03 00:00:00+00,Carcass,2008/12/03 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.48038,-86.58513, ,Male,Juvenile,115,1, , , , , , , ,0,27889,
152056.069499999,721820.2393,43320,Bear-0000018729,2017/11/17 00:00:00+00,Carcass,2017/11/17 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32579,30.480579,-86.58511, ,Female,Cub,95.2,0.83, , , , , , , ,0, ,
152551.243900001,721780.2308,43321,Bear-0000013655,2012/12/15 00:00:00+00,Carcass,2012/12/16 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.480312,-86.57994, ,Male,Adult,175,3,0,0, , , , , ,0,47513,
152463.393199999,712373.6445,43322,Bear-0000021059,2022/05/22 00:00:00+00,Carcass,2022/05/22 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32548,30.395553,-86.578805,Yes,Male,Juvenile,0,2, , , , , , , ,0, ,
152865.7533,718603.2746,43323,Bear-0000012462,2004/07/27 00:00:00+00,Carcass,2004/07/27 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.45175,-86.57597, ,Male,Juvenile,65,1,0,0, , , , , ,0, ,
153020.872099999,718816.4865,43324,Bear-0000020281,2020/10/29 00:00:00+00,Carcass,2020/10/29 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.4537,-86.5744,Yes,Male,Juvenile,130,1, , , , , , , ,0, ,
153169.6613,718956.5717,43325,Bear-0000021176,2022/08/30 00:00:00+00,Carcass,2022/08/30 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32579,30.45499,-86.57288,Yes,Male,Adult,344,0, , , , , , , ,0, ,
153767.1336,744706.7029,43326,Bear-0000007522,2010/10/04 00:00:00+00,Carcass,2010/10/04 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.687103,-86.572252, ,Female,Juvenile,70,1, , , , , , , ,0,34405,
153932.8673,744030.6928,43327,Bear-0000018879,2018/02/15 00:00:00+00,Carcass,2018/02/15 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32539,30.681043,-86.570374, ,Female,Juvenile,25.9,1,0,0, , , , , ,0, ,
153477.283500001,719258.7379,43328,Bear-0000012620,2005/09/29 00:00:00+00,Carcass,2005/09/29 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.45777,-86.56974, ,Female,Adult,225,5,0,0, , , , , ,0, ,
153479.1094,719254.2598,43329,Bear-0000008759,2006/07/23 00:00:00+00,Carcass,2006/07/23 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,32578,30.45773,-86.56972, ,Male,Juvenile,75,0, , , , , , ,none,0, ,
153492.076400001,719323.9198,43330,Bear-0000007970,2003/05/27 00:00:00+00,Carcass,2003/05/27 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.45836,-86.5696, ,Female,Juvenile,90,0, , , , , , , ,0, ,
153551.745999999,721082.1335,43331,Bear-0000020921,2021/12/13 00:00:00+00,Carcass,2021/12/13 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.474211,-86.56936,Yes,Female,Cub,44,0.83,0,0, , , , , ,0, ,
153603.634100001,722283.0577,43332,Bear-0000013656,2012/12/10 00:00:00+00,Carcass,2012/12/09 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.48504,-86.56908, ,Female,Adult,150,16,0,0,W020, , , ,20,20,47520,
154052.0002,743709.3562,43333,Bear-0000017223,2015/07/23 00:00:00+00,Carcass,2015/07/23 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32539,30.67817,-86.56906, ,Male,Adult,270,3, , , , , , , ,0, ,
153590.587299999,719402.5977,43334,Bear-0000021269,2022/11/01 00:00:00+00,Carcass,2022/10/31 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.4590873,-86.5685905,Yes,Male,Cub,78,0, , , , , , , ,0, ,
154126.434799999,743637.1094,43335,Bear-0000017379,2016/01/20 00:00:00+00,Carcass,2016/01/20 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32539,30.677533,-86.568267, ,Female,Juvenile,130,1, , , , , , , ,0, ,
153727.653499998,719438.8928,43336,Bear-0000012953,2008/03/06 00:00:00+00,Carcass,2008/03/06 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.45944,-86.56717, ,Male,Juvenile,150,2,0,0, , , , , ,0, ,
153812.469599999,722383.6014,43337,Bear-0000021099,2021/12/27 00:00:00+00,Carcass,2021/12/27 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.485985,-86.566925,Yes,Unknown,Juvenile,35,1, , , , , , , ,0, ,
153776.9859,719549.976,43338,Bear-0000012278,2003/09/13 00:00:00+00,Carcass,2003/09/13 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.46045,-86.56668, ,Female,Adult,154,6,0,0, , , , , ,0, ,
154405.395599999,742928.4455,43339,Bear-0000021785,2023/10/06 00:00:00+00,Carcass,2023/10/06 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32539,30.6712,-86.5652,Yes,Male,Adult,285,0, , , , , , , ,0, ,
154040.453899998,722519.3808,43340,Bear-0000019941,2020/01/29 00:00:00+00,Carcass,2020/01/29 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32579,30.487251,-86.564578,Yes,Male,Juvenile,54,1, , , , , , , ,0, ,
154256.8961,731109.3391,43341,Bear-0000017323,2015/10/11 00:00:00+00,Carcass,2015/10/11 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.564682,-86.564184, ,Male,Cub,45,0.66, , , , , , , ,0, ,
154123.0277,720040.057,43342,Bear-0000012962,2008/03/24 00:00:00+00,Carcass,2008/03/24 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,0,0, , , ,0,0, , , , , , , ,0, ,
154652.176399998,742360.96,43343,Bear-0000017563,2016/07/12 00:00:00+00,Carcass,2016/07/11 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32539,30.666133,-86.5625, ,Male,Adult,265,7, , , , , , , ,0, ,
154252.783799998,721989.8337,43344,Bear-0000020080,2020/06/29 00:00:00+00,Carcass,2020/06/29 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.48252,-86.56225,Yes,Female,Adult,225,10,Unknown,Unknown, , , , , ,0, ,
154270.674600001,722619.9316,43345,Bear-0000020979,2022/01/15 00:00:00+00,Carcass,2022/01/15 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.4882,-86.5622,Yes,Male,Juvenile,60,0,0,0, , , , , ,0, ,
154804.209800001,741888.0062,43346,Bear-0000021093,2022/06/04 00:00:00+00,Carcass,2022/06/04 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.6619,-86.56081,Yes,Male,Juvenile,110,1, , , , , , , ,0, ,
154861.687100001,741842.4189,43347,Bear-0000019975,2020/05/06 00:00:00+00,Carcass,2020/05/06 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.6615,-86.5602,Yes,Male,Adult,175,3, , , , , , , ,0, ,
155176.404300001,724432.5976,43348,Bear-0000011770,1998/08/12 00:00:00+00,Carcass,1998/08/12 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.5047,-86.55315, ,Female,Cub,65,0,0,0, , , , , ,0, ,
155697.3552,726299.315,43349,Bear-0000009148,2012/11/14 00:00:00+00,Carcass,2012/11/14 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.521615,-86.548121, ,Male,Juvenile,140,2, , , , , , , ,0,47515,
155967.361299999,739266.86,43350,Bear-0000012844,2007/10/03 00:00:00+00,Carcass,2007/10/03 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.6385,-86.5481, ,Male,Juvenile,77,1,0,0, , , , , ,0, ,
156075.165399998,738920.5763,43351,Bear-0000021002,2022/03/03 00:00:00+00,Carcass,2022/03/03 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,32542,30.6354,-86.5469,Yes,Male,Adult,0,3,0,0, , , , , ,0, ,
156301.8585,738299.9222,43352,Bear-0000012760,2006/12/18 00:00:00+00,Carcass,2006/12/18 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.62985,-86.5444, ,Male,Juvenile,100,0,0,0, , , , , ,0, ,
156390.145199999,737977.2386,43353,Bear-0000021005,2022/02/10 00:00:00+00,Carcass,2022/02/10 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.626959,-86.543409,Yes,Unknown,Unknown,175,0,Unknown,Unknown, , , , , ,0, ,
156527.080800001,737643.8961,43354,Bear-0000009007,2010/11/30 00:00:00+00,Carcass,2010/11/30 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.623981,-86.541908, ,Female,Adult,140,8,1, , , , , , ,0,35669,
156679.9498,743953.4342,43355,Bear-0000008715,2005/08/29 00:00:00+00,Carcass,2005/08/29 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,32570,30.68086,-86.54167, ,Male,Juvenile,85,1, , , , , , ,No,0, ,
156364.549600001,728002.0736,43356,Bear-0000012378,2004/02/10 00:00:00+00,Carcass,2004/02/09 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.53708,-86.54153, ,Male,Adult,212,4,0,0, , , , , ,0, ,
156282.545899998,723665.5121,43357,Bear-0000013997,2014/01/02 00:00:00+00,Carcass,2013/12/30 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.497995,-86.541453, ,Unknown,Cub,0,0,0,0, , , , , ,0,55375,
156385.535500001,728103.7553,43358,Bear-0000017471,2014/11/25 00:00:00+00,Carcass,2014/11/25 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,0,30.538,-86.541333, ,Female,Adult,0,0, , , , , , , ,0, ,
156320.307999998,723668.6187,43359,Bear-0000012559,2004/10/31 00:00:00+00,Carcass,2004/10/31 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,0,30.49803,-86.54106, ,Female,Adult,165,11,0,0, , , , , ,0, ,
