X,Y,OBJECTID,IncidentID,ReportDate,CapDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
344714.975200001,655348.1931,17944,,2016/06/01 00:00:00+00,2017/07/15 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90396,-84.57327,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,265,10,0,0,637, ,637, ,R637,0, ,
328982.432300001,655947.9555,17945,,2016/06/01 00:00:00+00,2017/03/17 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.90861,-84.73644,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.63,0,0,0, , , , , ,0, ,
322812.3649,664991.7236,17946,,2016/06/01 00:00:00+00,2018/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.98973,-84.80103,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.2,0,0,0, , , , , ,0, ,
322812.3649,664991.7236,17947,,2016/06/01 00:00:00+00,2018/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.98973,-84.80103,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,2.76,0,0,0, , , , , ,0, ,
322812.3649,664991.7236,17948,,2016/06/01 00:00:00+00,2018/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.98973,-84.80103,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,2.65,0,0,0, , , , , ,0, ,
325440.958000001,643884.2771,17949,,2016/06/01 00:00:00+00,2018/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.79975,-84.77238,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,5.18,0,0,0, , , , , ,0, ,
325440.958000001,643884.2771,17950,,2016/06/01 00:00:00+00,2018/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.79975,-84.77238,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4.52,0,0,0, , , , , ,0, ,
340000.160999998,654033.3243,17951,,2016/06/01 00:00:00+00,2018/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89191,-84.62209,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4.63,0,0,0, , , , , ,0, ,
340000.160999998,654033.3243,17952,,2016/06/01 00:00:00+00,2018/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89191,-84.62209,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,5.51,0,0,0, , , , , ,0, ,
341024.6631,656601.5027,17953,,2016/06/01 00:00:00+00,2018/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91509,-84.6116,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.85,0,0,0, , , , , ,0, ,
348048.768100001,658853.3748,17954,,2016/06/01 00:00:00+00,2018/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93567,-84.53886,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,6.17,0,0,0, , , , , ,0, ,
348048.768100001,658853.3748,17955,,2016/06/01 00:00:00+00,2018/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93567,-84.53886,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,5.95,0,0,0, , , , , ,0, ,
347365.582699999,660678.0765,17956,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95208,-84.54603,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.4,0,0,0, , , , , ,0, ,
347365.582699999,660678.0765,17957,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95208,-84.54603,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.62,0,0,0, , , , , ,0, ,
347365.582699999,660678.0765,17958,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95208,-84.54603,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4.62,0,0,0, , , , , ,0, ,
345241.080400001,654202.3148,17959,,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89366,-84.56776,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,7.48,0,0,0, , , , , ,0, ,
348916.266100001,659255.9184,17960,,2016/06/01 00:00:00+00,2019/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93933,-84.52988,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.62,0,0,0, , , , , ,0, ,
347584.090700001,661481.9384,17961,,2016/06/01 00:00:00+00,2019/03/30 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95933,-84.5438,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4.62,0,0,0, , , , , ,0, ,
361018.069699999,661261.5527,17962,,2016/06/01 00:00:00+00,2018/08/05 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.95781,-84.40442,Research, , ,Snare,Yes,Released On-Site with Workup, ,Female,Juvenile,100,2,1,0,647, ,647, ,R647,0, ,
346526.609999999,657604.5759,17963,,2016/06/01 00:00:00+00,2017/05/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92436,-84.55459,Research, , ,Snare,Yes,Released On-Site, ,Male,Adult,200,4,0,0,725, ,725, ,R725,0, ,
339270.2579,654455.5537,17964,,2016/06/01 00:00:00+00,2017/05/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89568,-84.62968,Research, , ,Snare,No,Released On-Site, ,Male,Adult,205,0,0,0,724, , , ,R724,0, ,
344570.521899998,657047.3691,17965,,2016/06/01 00:00:00+00,2017/06/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91926,-84.57485,Research, , ,Culvert,Yes,Released On-Site, ,Female,Adult,130,3,0,0,625, ,625, ,R625,0, ,
346841.93,657609.8227,17966,,2016/06/01 00:00:00+00,2017/06/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92442,-84.55132,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,125,3,0,0,626, ,626, ,R626,0, ,
346526.609999999,657604.5759,17967,,2016/06/01 00:00:00+00,2017/06/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92436,-84.55459,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,105,1,0,0,737, ,737, ,R737,0, ,
326694.339200001,650524.2899,17968,,2016/06/01 00:00:00+00,2017/04/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.85963,-84.75982,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3.64,0,0,0, , , , , ,0, ,
324007.509300001,643443.7089,17969,,2016/06/01 00:00:00+00,2017/03/18 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.7957,-84.7872,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,6.06,0,0,0, , , , , ,0, ,
324007.509300001,643443.7089,17970,,2016/06/01 00:00:00+00,2017/03/18 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.7957,-84.7872,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.96,0,0,0, , , , , ,0, ,
328927.991500001,654583.9114,17971,,2016/06/01 00:00:00+00,2017/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89632,-84.73692,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.96,0,0,0, , , , , ,0, ,
328927.991500001,654583.9114,17972,,2016/06/01 00:00:00+00,2017/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89632,-84.73692,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,4.74,0,0,0, , , , , ,0, ,
328927.991500001,654583.9114,17973,,2016/06/01 00:00:00+00,2017/03/31 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89632,-84.73692,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.85,0,0,0, , , , , ,0, ,
322352.410300002,665535.3384,17974,,2016/06/01 00:00:00+00,2017/03/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9946,-84.80584,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,2.2,0,0,0, , , , , ,0, ,
318378.1336,662385.9556,17975,,2016/06/01 00:00:00+00,2017/03/19 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.96599,-84.84686,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.42,0,0,0, , , , , ,0, ,
318378.1336,662385.9556,17976,,2016/06/01 00:00:00+00,2017/03/19 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.96599,-84.84686,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.53,0,0,0, , , , , ,0, ,
329538.312100001,652435.4616,17977,,2016/06/01 00:00:00+00,2017/03/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.877,-84.73046,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.42,0,0,0, , , , , ,0, ,
319203.009799998,649870.0661,17978,,2016/06/01 00:00:00+00,2017/03/14 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8533,-84.83742,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,2.65,0,0,0, , , , , ,0, ,
319203.009799998,649870.0661,17979,,2016/06/01 00:00:00+00,2017/03/14 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8533,-84.83742,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,2.87,0,0,0, , , , , ,0, ,
322352.410300002,665535.3384,17980,,2016/06/01 00:00:00+00,2017/03/20 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.9946,-84.80584,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,2.31,0,0,0, , , , , ,0, ,
318378.1336,662385.9556,17981,,2016/06/01 00:00:00+00,2017/03/19 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.96599,-84.84686,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.31,0,0,0, , , , , ,0, ,
328244.071800001,650887.8586,17982,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.86299,-84.74378,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.31,0,0,0, , , , , ,0, ,
328244.071800001,650887.8586,17983,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.86299,-84.74378,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3.31,0,0,0, , , , , ,0, ,
328244.071800001,650887.8586,17984,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.86299,-84.74378,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,2.87,0,0,0, , , , , ,0, ,
339258.711800002,654838.6121,17985,,2016/06/01 00:00:00+00,2019/03/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89913,-84.62982,Research, , ,Free Ranging, ,Released On-Site, ,Female,Cub,5.28,0,0,0, , , , , ,0, ,
339300.874699999,656674.5649,17986,,2016/06/01 00:00:00+00,2019/03/25 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91567,-84.62948,Research, , ,Free Ranging, ,Released On-Site, ,Male,Cub,4.99,0,0,0, , , , , ,0, ,
344477.141399998,657905.9328,17987,,2016/06/01 00:00:00+00,2019/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92699,-84.57586,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,3.52,0,0,0, , , , , ,0, ,
344477.141399998,657905.9328,17988,,2016/06/01 00:00:00+00,2019/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92699,-84.57586,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.96,0,0,0, , , , , ,0, ,
344477.141399998,657905.9328,17989,,2016/06/01 00:00:00+00,2019/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.92699,-84.57586,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.07,0,0,0, , , , , ,0, ,
328244.071800001,650887.8586,17990,,2016/06/01 00:00:00+00,2019/03/27 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.86299,-84.74378,Research, , ,Free Ranging,Yes,Released On-Site, ,Male,Cub,3.75,0,0,0, , , , , ,0, ,
348916.266100001,659255.9184,17991,,2016/06/01 00:00:00+00,2019/03/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93933,-84.52988,Research, , ,Free Ranging,Yes,Released On-Site, ,Female,Cub,4.29,0,0,0, , , , , ,0, ,
341823.780099999,654375.0699,17992,,2016/06/01 00:00:00+00,2017/06/17 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89507,-84.6032,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,125,3,0,0,623, ,623, ,R623,0, ,
344570.521899998,657047.3691,17993,,2016/06/01 00:00:00+00,2017/06/22 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.91926,-84.57485,Research, , ,Snare,Yes,Released On-Site, ,Female,Adult,125,3,0,0,624, ,624, ,R624,0, ,
342432.3979,654382.0997,17994,,2016/06/01 00:00:00+00,2017/06/14 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.89516,-84.59689,Research, , ,Snare,Yes,Released On-Site, ,Male,Juvenile,180,1,0,0,736, ,736, ,R736,0, ,
329705.453699999,652821.9513,17995,,2016/06/01 00:00:00+00,2020/10/26 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8804903,-84.728751,Non-target, , ,Cambrian,Yes,Released Off-Site without Workup, ,Male,Juvenile,60,0,0,0, , , , , ,0, ,
324382.5482,662499.432,17996,,2016/06/01 00:00:00+00,2020/06/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.96737,-84.784571,Sick/Injured, , ,Cambrian,No,Released On-Site without Workup, ,Female,Adult,250,0,0,2,639, ,639, , ,0, ,
324382.5482,662499.432,17997,,2016/06/01 00:00:00+00,2020/06/01 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.96737,-84.784571,Research, , ,Cambrian,No,Taken to Rehab, ,Male,Juvenile,40,0,0,0, , , , , ,0, ,
329705.167399999,652838.7941,17998,,2016/06/01 00:00:00+00,2020/10/23 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.880642,-84.728755,Research, , ,Cambrian,No,Taken to Rehab, ,Female,Adult,51,0,0,0, , , , , ,0, ,
354312.943500001,658451.3222,17999,,2016/06/01 00:00:00+00,2020/04/12 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93228,-84.47387,Research, , ,Cambrian,No,Released On-Site without Workup, ,Female,Juvenile,53,0,0,0, , , , , ,0, ,
354312.943500001,658451.3222,18000,,2016/06/01 00:00:00+00,2020/04/12 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.93228,-84.47387,Research, , ,Cambrian,No,Released On-Site without Workup, ,Female,Adult,0,0,0,1, , ,640, ,640,0, ,
644990.899300002,700112.1676,18001,,2016/06/03 00:00:00+00,2016/06/03 00:00:00+00,North Central,North,Duval, ,Jacksonville,32224,30.285575,-81.450349,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Male,Adult,350,9,0,0,C-002, , , ,C-002,0, ,
611631.493700001,280677.4298,18002,,2016/06/04 00:00:00+00,2016/06/09 00:00:00+00,Southwest,South,Lee,Devonwood,Fort Myers,33908,26.514501,-81.872741,Transient, , ,Cambrian,Yes,Released Off-Site, ,Male,Juvenile,162.4,1,0,0, , , , ,X001,0, ,
611631.493700001,280677.4298,18003,,2016/06/04 00:00:00+00,2016/06/10 00:00:00+00,Southwest,South,Lee,Devonwood,Fort Myers,33908,26.514501,-81.872741,Transient, , ,Cambrian,Yes,Released Off-Site, ,Male,Juvenile,208.8,2,0,0, , , , ,X002,0, ,
144330.8609,714618.9094,18004,,2016/06/05 00:00:00+00,2016/06/13 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Mary Esther,32569,30.414222,-86.664008,Non-target, , ,Cambrian,Yes,Released On-Site, ,Female,Adult,250,0,3,0, , , , , ,0, ,
144330.8609,714618.9094,18005,,2016/06/05 00:00:00+00,2016/06/13 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Mary Esther,32569,30.414222,-86.664008,Non-target, , ,Cambrian,Yes,Released On-Site, ,Unknown,Cub,20,0.33,0,0, , , , , ,0, ,
144330.8609,714618.9094,18006,,2016/06/05 00:00:00+00,2016/06/13 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Mary Esther,32569,30.414222,-86.664008,Non-target, , ,Cambrian,Yes,Released On-Site, ,Unknown,Cub,15,0.33,0,0, , , , , ,0, ,
643886.1028,503877.9002,18007,,2016/06/07 00:00:00+00,2016/06/07 00:00:00+00,Northeast,Central,Orange,Saint Andrews,Orlando,32835,28.518773,-81.503188,Transient, , ,Free Ranging,No,Released Off-Site, ,Male,Juvenile,140,0,0,0, , ,E035, ,E035,0, ,
660386.316300001,507569.6836,18008,,2016/06/14 00:00:00+00,2016/06/14 00:00:00+00,Northeast,Central,Orange, ,Orlando,32803,28.548898,-81.333499,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Female,Adult,120,3,0,0, , , , ,E162,0, ,
241603.884100001,677883.8973,18009,,2016/06/14 00:00:00+00,2016/06/14 00:00:00+00,Northwest,East Panhandle,Bay, ,Tyndall Air Force Base,32403,30.098609,-85.645498,Conflict, ,In Garbage,Free Ranging,Yes,Released Off-Site, ,Female,Juvenile,102,1,0,0, , ,W467, ,W467,0, ,
555921.298799999,449199.7353,18010,,2016/06/21 00:00:00+00,2016/06/21 00:00:00+00,Southwest,South Central,Hillsborough,Terrace Park,Tampa,33617,28.039614,-82.4108229,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,250,2,0,0, , , , ,E065,0, ,
609419.831900001,290616.5619,18011,,2016/06/26 00:00:00+00,2016/06/27 00:00:00+00,Southwest,South,Lee,Fort Myers Country Club,Fort Myers,33901,26.604366,-81.893261,Transient, , ,Cambrian,No,Released Off-Site, ,Male,Juvenile,171.3,0,0,0, , , , ,X001,0, ,
645580.065000001,536757.6247,18012,,2016/07/07 00:00:00+00,2016/07/11 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.81447,-81.47897,Non-target, , ,Cambrian,Yes,Released On-Site, ,Female,Adult,160,11,0,0, , , , ,E122,0, ,
654694.295600001,524717.1815,18013,,2016/07/15 00:00:00+00,2016/07/16 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,32779,28.704365,-81.388052,Sick/Injured, , ,Cambrian,Yes,Released Off-Site, ,Female,Juvenile,140,1,0,0, , , , ,F105,0, ,
639053.039500002,556303.0071,18014,,2016/07/20 00:00:00+00,2016/08/07 00:00:00+00,Northeast,Central,Lake, ,Paisley,32767,28.991625,-81.541957,Transient, , ,Cambrian,Yes,Released Off-Site, ,Male,Juvenile,71,0,0,0, , , , ,E155,0, ,
768271.162,180077.8342,18015,,2016/07/22 00:00:00+00,2016/07/22 00:00:00+00,South,South,Miami-Dade, ,Cutler Bay,33189,25.5750213,-80.3290756,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,250.6,1,0,0,S232, , , ,S232,0, ,
644365.094300002,536723.958,18016,,2016/07/24 00:00:00+00,2016/08/01 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.81439,-81.491446,Non-target, , ,Cambrian,No,Released Off-Site, ,Male,Adult,380,0,0,0, , , , ,E267,0, ,
644365.094300002,536723.958,18017,,2016/07/24 00:00:00+00,2016/07/28 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.81439,-81.491446,Non-target, , ,Cambrian, ,Released Off-Site, ,Female,Adult,134,3,0,0, , , , ,E154,0, ,
644365.094300002,536723.958,18018,,2016/07/24 00:00:00+00,2016/08/06 00:00:00+00,Northeast,Central,Lake, ,Sorrento,32776,28.81439,-81.491446,Non-target, , ,Cage (e.g. Havahart),No,Released On-Site, ,Female,Adult,137,0,0,0, , , , ,E122,0, ,
653620.847800002,523816.3001,18019,,2016/07/25 00:00:00+00,2016/07/28 00:00:00+00,Northeast,Central,Seminole,The Springs,Longwood,32779,28.696459,-81.399252,Non-target, , ,Cambrian,Yes,Released Off-Site, ,Female,Adult,225,0,0,0, , , , , ,0, ,
653616.632199999,523789.5523,18020,,2016/07/25 00:00:00+00,2016/07/30 00:00:00+00,Northeast,Central,Seminole,The Springs,Longwood,32779,28.696219,-81.399301,Non-target, , ,Cambrian,Yes,Released Off-Site, ,Male,Adult,425,8,0,0,E173, , , ,E173,0, ,
651644.123300001,508314.6423,18021,,2016/07/26 00:00:00+00,2016/08/06 00:00:00+00,Northeast,Central,Orange, ,Orlando,32808,28.557278,-81.422838,Transient, , ,Cambrian,Yes,Released Off-Site, ,Male,Juvenile,171,2,0,0, , , , ,E151,0, ,
359834.7139,686972.7124,18022,,2016/08/04 00:00:00+00,2016/08/04 00:00:00+00,Northwest,East Panhandle,Wakulla, ,Crawfordville,32327,30.1894,-84.4176,Road Injured, , ,Free Ranging,Yes,Taken to Rehab, ,Male,Cub,14.2,0,0,0, , , , , ,0, ,
132262.395100001,715058.311,18023,,2016/08/04 00:00:00+00,2016/08/15 00:00:00+00,Northwest,West Panhandle,Okaloosa, ,Mary Esther,32569,30.4157758,-86.78982,Non-target, , ,Cambrian,Yes,Released On-Site, ,Unknown,Cub,25,0.5,0,0, , , , , ,0, ,
637933.198600002,508745.7384,18024,,2016/08/08 00:00:00+00,2016/08/12 00:00:00+00,Northeast,Central,Orange, ,Winter Garden,34787,28.5636688,-81.5631308,Transient, , ,Cambrian,Yes,Released Off-Site, ,Female,Juvenile,175,1,0,0, , , , ,E 164,0, ,
657154.126800001,534784.9621,18025,,2016/08/25 00:00:00+00,2016/08/29 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.79453,-81.360624,Non-target, , ,Cambrian,Yes,Released Off-Site, ,Male,Adult,362,5,0,0, , , , ,E106,0, ,
654444.133099999,533144.1764,18026,,2016/08/29 00:00:00+00,2016/09/04 00:00:00+00,Northeast,Central,Seminole,Fountainhead,Lake Mary,32746,28.780278,-81.388787,Non-target, , ,Cambrian,Yes,Released On-Site, ,Male,Juvenile,125,0,0,0, , , , , ,0, ,
365298.017499998,712945.4554,18027,,2016/08/30 00:00:00+00,2016/09/16 00:00:00+00,Northwest,East Panhandle,Leon, ,Tallahassee,32310,30.42357,-84.36159,Conflict, ,In Garbage,Culvert,Yes,Released Off-Site, ,Male,Juvenile,125,1,0,0, , ,W463, , ,0, ,
647965.418699998,518023.2476,18028,,2016/09/27 00:00:00+00,2016/09/29 00:00:00+00,Northeast,Central,Seminole, ,Apopka,32703,28.645368,-81.458453,Transient, , ,Cambrian,Yes,Released Off-Site, ,Female,Adult,217,13,0,0, , , , ,E158,0, ,
622545.0513,624529.933,18029,,2016/10/12 00:00:00+00,2016/10/27 00:00:00+00,Northeast,Central,Putnam, ,Palatka,32177,29.60882,-81.698567,Non-target, , ,Cambrian,Yes,Released Off-Site, ,Male,Juvenile,198,2,0,0, , , , ,E074,0, ,
370044.422400001,714563.2101,18030,,2016/10/12 00:00:00+00,2016/10/12 00:00:00+00,Northwest,East Panhandle,Leon, ,Tallahassee,32304,30.438264,-84.312176,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Female,Adult,250,4,0,0, , , , ,W286,0, ,
622578.013300002,624530.9925,18031,,2016/10/12 00:00:00+00,2016/10/12 00:00:00+00,Northeast,Central,Putnam, ,Palatka,32177,29.608824,-81.698226,Non-FWC Authorized Capture, , ,Cage (e.g. Havahart), ,Released On-Site, ,Male,Adult,0,0,0,0, , , , , ,0, ,
334683.933200002,648406.7073,18032,,2016/10/24 00:00:00+00,2016/10/28 00:00:00+00,Northwest,East Panhandle,Franklin, ,Carrabelle,32322,29.8409749,-84.6768884,Conflict, ,In Garbage,Cambrian,Yes,Released Off-Site, ,Female,Juvenile,71,1,0,0,W465, , , ,W465,0, ,
363623.407600001,717342.99,18033,,2016/11/01 00:00:00+00,2016/11/02 00:00:00+00,Northwest,East Panhandle,Leon, ,Tallahassee,32304,30.46315,-84.37918,Conflict, ,In Garbage,Cambrian, ,Released Off-Site, ,Male,Adult,250,0,0,0, , , , , ,0, ,
494839.434999999,597102.3153,18034,,2016/11/02 00:00:00+00,2016/11/02 00:00:00+00,North Central,Big Bend,Levy, ,Chiefland,32626,29.377111,-83.021383,Non-FWC Authorized Capture, , ,Cage (e.g. Havahart),Yes,Released On-Site, ,Female,Adult,300,3,0,0, , ,C031, ,C031,0, ,
271916.353399999,631418.2772,18035,,2016/11/02 00:00:00+00,2016/11/05 00:00:00+00,Northwest,East Panhandle,Gulf, ,Port Saint Joe,32456,29.683368,-85.325436,Non-target, , ,Cambrian, ,Released Off-Site, ,Male,Juvenile,150,0,0,0, , , , , ,0, ,
325542.1481,642251.7507,18036,,2016/11/04 00:00:00+00,2016/11/10 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,32328,29.785051,-84.771226,Non-target, , ,Cambrian, ,Released On-Site, ,Male,Adult,175,0,0,0, , , , , ,0, ,
650973.830400001,554942.8002,18037,,2016/11/10 00:00:00+00,2016/11/21 00:00:00+00,Northeast,Central,Lake, ,DeLand,32720,28.977186,-81.41971,Preemptive, , ,Cambrian,Yes,Released On-Site, ,Male,Cub,71,0.83,0,0, , , , ,E139,0, ,
650973.830400001,554942.8002,18038,,2016/11/10 00:00:00+00,2016/11/21 00:00:00+00,Northeast,Central,Lake, ,DeLand,32720,28.977186,-81.41971,Preemptive, , ,Cambrian,Yes,Released On-Site, ,Male,Cub,77,0.83,0,0, , , , ,E137,0, ,
650973.830400001,554942.8002,18039,,2016/11/10 00:00:00+00,2016/11/15 00:00:00+00,Northeast,Central,Lake, ,DeLand,32720,28.977186,-81.41971,Non-target, , ,Cambrian, ,Released On-Site, ,Male,Adult,500,0,0,0, , , , , ,0, ,
650973.830400001,554942.8002,18040,,2016/11/10 00:00:00+00,2016/11/12 00:00:00+00,Northeast,Central,Lake, ,DeLand,32720,28.977186,-81.41971,Non-target, , ,Cambrian,Yes,Taken to Rehab, ,Female,Juvenile,95,1,0,0, , , , ,E075,0, ,
